pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,fare_amount
2025-06-19 03:18:52.080900,-73.93107784602151,40.79201187278477,-73.93556123678664,40.759209875419955,4,18.76
2025-06-26 06:20:52.080928,-73.86183628672296,40.840535987427785,-73.87160126413107,40.831527633109054,2,39.17
2025-06-02 03:06:52.080956,-73.85386847118151,40.823967130072674,-73.90806103883331,40.83944043886485,3,32.89
2025-06-21 06:05:52.080983,-73.903452999123,40.76912604179146,-73.89999198817284,40.83236064207982,1,8.48
2025-05-21 05:17:52.081011,-73.8620928519772,40.81137774188157,-73.87149022859043,40.839878788973735,1,28.08
2025-06-02 03:57:52.081039,-73.94948548292453,40.793550545439814,-73.89011545999206,40.80531119710584,2,20.45
2025-06-14 22:15:52.081068,-73.8680053082592,40.80772497307686,-73.92989012725573,40.831225812099035,3,19.79
2025-07-06 15:34:52.081096,-73.92713748384752,40.82380691233385,-73.89097673408492,40.78840426383911,1,32.1
2025-05-21 14:23:52.081124,-73.85912986907307,40.830619588100376,-73.90923671420204,40.81662678614791,4,19.5
2025-06-26 08:59:52.081152,-73.949887988852,40.83437373264067,-73.90304744579562,40.84888355313892,2,39.96
2025-07-02 09:31:52.081179,-73.89438182649603,40.775397487457205,-73.94716887255974,40.77257277238391,1,8.19
2025-05-22 01:40:52.081207,-73.87433641962151,40.75311155999174,-73.92899706504838,40.78898997462911,1,34.72
2025-05-24 03:51:52.081275,-73.92413116693021,40.82392947351648,-73.9218961918619,40.798004737731006,2,41.41
2025-06-13 07:06:52.081305,-73.93068671354128,40.760634372625574,-73.87870399921412,40.763801548702006,2,35.28
2025-06-17 14:05:52.081333,-73.94159017755321,40.781491958861295,-73.9488507526702,40.75810386104651,4,27.38
2025-06-15 19:57:52.081361,-73.91735664234967,40.75038171341244,-73.90912227387709,40.83297228663216,4,47.76
2025-07-08 08:52:52.081389,-73.89401556876912,40.81816694824016,-73.85759731295742,40.84767943728276,1,18.5
2025-07-10 20:49:52.081417,-73.93841561432198,40.76671320114712,-73.9388119383451,40.79047250638297,1,5.86
2025-06-01 14:13:52.081445,-73.91233046380133,40.815528240969165,-73.89835756117814,40.758764983619464,2,24.44
2025-05-19 17:42:52.081473,-73.94909275953474,40.84917426171678,-73.87134776176092,40.756581176069055,1,6.49
2025-05-20 05:59:52.081500,-73.86813205795002,40.757267087161004,-73.855746869248,40.83913182063603,1,47.93
2025-06-09 09:13:52.081529,-73.93715512819068,40.757707801195146,-73.87532233604664,40.796381424972765,2,14.45
2025-06-28 23:40:52.081556,-73.92166570517344,40.784038009266666,-73.87794344513556,40.78200273165624,1,40.5
2025-06-11 10:41:52.081584,-73.94815722812618,40.83663865142513,-73.86735119098043,40.79764612712394,1,39.86
2025-07-10 16:49:52.081618,-73.90677592161074,40.771552986879136,-73.90537987790225,40.78183040946924,3,14.8
2025-07-20 01:15:52.081646,-73.86598784972588,40.78603778199304,-73.86941554673822,40.79890357753076,4,32.96
2025-06-15 02:18:52.081674,-73.91078487885548,40.7568505406627,-73.94920355952546,40.8359556396918,2,7.16
2025-06-27 17:23:52.081702,-73.93205026765762,40.826315529125885,-73.85754389446232,40.80923013710621,3,26.76
2025-07-20 05:58:52.081730,-73.87463011659496,40.79083063427594,-73.90566934904828,40.81946537728102,4,5.66
2025-07-15 12:14:52.081757,-73.87111930181293,40.825924873306086,-73.89466198121343,40.786467067623434,4,46.45
2025-07-23 16:07:52.081785,-73.93262465246924,40.84036078443468,-73.92451177510851,40.823850587851055,4,48.92
2025-07-07 15:55:52.081812,-73.8729145891459,40.77327631471013,-73.87574691671595,40.816661708487935,3,15.0
2025-06-20 18:27:52.081840,-73.85527021117437,40.830739603034,-73.94233641935247,40.761956199775206,3,14.36
2025-06-16 19:39:52.081868,-73.93336224130678,40.755909389007826,-73.86273641974532,40.80726428531156,4,38.92
2025-07-05 08:41:52.081895,-73.87290157074679,40.83988473881802,-73.86718831709936,40.775674349630975,1,16.4
2025-05-22 02:34:52.081923,-73.87914279953974,40.81507685475587,-73.92839398837553,40.83040956696336,1,45.28
2025-06-22 18:23:52.081951,-73.9026426111565,40.83742267241384,-73.86906756017147,40.79259377084669,3,30.83
2025-05-24 16:11:52.081980,-73.94420795394413,40.75001883995566,-73.87136422669386,40.84946841651965,3,20.78
2025-05-26 14:35:52.082007,-73.94253055822422,40.7669081070356,-73.88677834022461,40.7592500437939,3,42.47
2025-06-14 14:08:52.082039,-73.86475853408014,40.78897593874265,-73.91264798231003,40.82803478627402,4,27.2
2025-06-10 18:31:52.082067,-73.85098516272494,40.78795029033747,-73.92285012458181,40.81737017335421,1,46.02
2025-07-14 07:47:52.082095,-73.88239477428132,40.77267303829235,-73.92682164097107,40.82674988305907,3,46.76
2025-06-15 17:03:52.082123,-73.90540416929898,40.78816119398672,-73.91813910372365,40.78075297954904,3,12.44
2025-06-06 14:49:52.082150,-73.88524263565981,40.76288487120002,-73.85964415565675,40.79920544893824,2,5.1
2025-07-18 14:00:52.082179,-73.89056041407714,40.7912761129266,-73.94223592240112,40.82965085197237,4,49.28
2025-07-02 10:23:52.082207,-73.91163877395944,40.83023543291593,-73.8671128723747,40.773254133162084,2,45.78
2025-05-24 04:58:52.082238,-73.9434373855426,40.79790700631033,-73.91511099249583,40.772603319678865,1,7.5
2025-07-24 02:18:52.082266,-73.86784870525926,40.75180000889452,-73.89784006039886,40.805105095329495,2,42.49
2025-06-07 20:30:52.082295,-73.91281664707613,40.79214440415792,-73.87055143663515,40.80235635795299,2,25.6
2025-05-22 20:48:52.082322,-73.86812143566429,40.752717501609084,-73.8615623452977,40.778226247041296,2,16.65
2025-05-19 22:02:52.082350,-73.92474912503117,40.84662434107068,-73.91552185799274,40.77980756505248,4,44.54
2025-06-30 06:34:52.082378,-73.94989705201544,40.76274539594229,-73.90381565187249,40.77778451632066,1,13.85
2025-06-08 15:29:52.082406,-73.93410617167233,40.820768832633064,-73.90854839351833,40.82715120619985,2,47.63
2025-05-30 05:52:52.082435,-73.90314605832314,40.847277632289206,-73.9486748966496,40.81519008655625,4,14.25
2025-05-25 14:55:52.082463,-73.85556963650421,40.83260390516666,-73.92040571111414,40.83324171834103,1,32.62
2025-07-12 10:54:52.082491,-73.93978063803063,40.81993153751262,-73.90408107662675,40.8475473028314,3,15.04
2025-05-28 03:11:52.082519,-73.86457902255384,40.83394609095008,-73.90889063911196,40.7974164296272,2,29.56
2025-06-30 03:24:52.082546,-73.89729759037881,40.84817986932606,-73.87780707724843,40.756669388140544,1,35.78
2025-07-24 12:45:52.082574,-73.86740792342002,40.812134449725356,-73.9115196382779,40.7548092310412,2,13.56
2025-07-18 10:17:52.082602,-73.920162556901,40.805918480682934,-73.90106235510294,40.779566503927164,3,28.44
2025-05-20 03:26:52.082630,-73.86600528353276,40.81282381104633,-73.90703914078676,40.84325445893524,1,26.11
2025-05-23 12:40:52.082658,-73.87271772199833,40.80326758867616,-73.87593738511056,40.80232130549709,4,8.2
2025-07-07 21:08:52.082686,-73.92699463169686,40.81350891059097,-73.8637027601013,40.77717865160801,1,41.82
2025-05-23 06:50:52.082714,-73.93686648735907,40.794984220797254,-73.89681109209926,40.7899166794511,4,20.11
2025-05-22 09:21:52.082741,-73.86319456774677,40.77184431828833,-73.87105678058049,40.809859510740466,1,30.86
2025-07-09 06:27:52.082769,-73.85367633465599,40.76202472265117,-73.92032133179802,40.815294965813784,4,28.17
2025-05-26 07:10:52.082797,-73.94686976862525,40.75683409355322,-73.89586303898427,40.76539195097829,3,28.1
2025-07-16 05:53:52.082825,-73.87687299330264,40.77633157837532,-73.915477004633,40.847703167654515,3,9.83
2025-06-04 13:05:52.082853,-73.85904754890522,40.754612356433576,-73.90857990744281,40.80447722269828,3,24.06
2025-06-03 13:01:52.082881,-73.86426399079075,40.80671707799194,-73.87675861351873,40.763568831779224,1,25.36
2025-06-11 01:45:52.082910,-73.85354795277298,40.77838284470235,-73.86183375176674,40.83936352533461,3,38.01
2025-06-16 23:20:52.082937,-73.87399059215619,40.8324534808087,-73.93785046089123,40.75746384310794,2,42.8
2025-07-12 17:40:52.082966,-73.90577012376191,40.75742408729884,-73.88653607435127,40.84077354331775,3,29.52
2025-07-24 14:31:52.082993,-73.9188048009505,40.77263514943415,-73.89178561924223,40.8496565656289,4,8.91
2025-05-30 09:53:52.083021,-73.9179257259562,40.82302461470901,-73.93815849608241,40.82004317991565,4,15.66
2025-05-25 15:50:52.083049,-73.8775577327386,40.80988082963835,-73.92881056695599,40.8270447221074,4,12.42
2025-06-30 03:05:52.083077,-73.8754162987969,40.75644912712492,-73.91889975052673,40.78373028364675,1,10.61
2025-07-08 18:06:52.083105,-73.92996408564512,40.83772394571622,-73.93330689291825,40.844157685273395,2,21.47
2025-07-19 00:00:52.083133,-73.86318771865095,40.837726176282615,-73.92562705174757,40.802971396610836,3,15.32
2025-07-26 14:06:52.083160,-73.87850759597978,40.783040800387575,-73.92323992011383,40.823238844659755,2,14.82
2025-07-21 15:15:52.083188,-73.89372497136567,40.78404058433495,-73.9164326166961,40.842410771591126,2,7.46
2025-07-03 14:42:52.083216,-73.90284675398975,40.84890283583502,-73.87506095471988,40.84751799759755,4,5.8
2025-06-14 17:26:52.083264,-73.895676719421,40.81261761715931,-73.89280877961494,40.833320435659665,4,9.62
2025-05-26 00:14:52.083292,-73.93407542617207,40.803131652056805,-73.85137533280486,40.7803017506982,4,12.75
2025-05-23 08:18:52.083321,-73.92962987507238,40.83381521835519,-73.90852641730325,40.84665475165521,1,24.39
2025-06-26 00:33:52.083348,-73.94088355095938,40.77852903383573,-73.8746134926163,40.81281195312436,2,27.97
2025-06-29 23:02:52.083376,-73.9346341961839,40.792918259339636,-73.86285315786235,40.8430642476352,2,11.33
2025-07-13 18:10:52.083404,-73.90463063653948,40.776777667548835,-73.8821021506962,40.81761050258144,1,24.12
2025-07-02 01:23:52.083432,-73.89696456062718,40.82891608465887,-73.90881352595825,40.780723896184774,1,20.38
2025-06-24 00:43:52.083460,-73.94821381075216,40.80733493456352,-73.87464053692543,40.787002452414285,1,13.25
2025-05-30 04:56:52.083488,-73.8703202172136,40.81588250701401,-73.92963328622274,40.80504717771029,2,5.31
2025-05-28 03:39:52.083515,-73.92058320266565,40.77523072498394,-73.91724478348199,40.82900148415599,2,26.02
2025-07-14 09:43:52.083544,-73.85881639650401,40.77202253013773,-73.89533147449008,40.781798255134035,4,35.85
2025-06-30 14:17:52.083571,-73.85324887363862,40.79883746289829,-73.89245906127138,40.80797311661342,4,15.18
2025-06-07 19:38:52.083599,-73.93145411253234,40.82375657490928,-73.94778585245274,40.78456249935764,2,10.93
2025-06-11 09:08:52.083627,-73.90379027092344,40.80252397575202,-73.8554885811244,40.83157694046351,4,44.92
2025-07-02 15:07:52.083673,-73.94987681648335,40.75326456775457,-73.88033727287826,40.796672809376794,1,17.38
2025-06-15 21:07:52.083702,-73.89016727348776,40.836855150632026,-73.90042962497681,40.75767228268529,3,15.06
2025-05-26 06:12:52.083730,-73.88926935517374,40.756468689351514,-73.85668727655917,40.76660525214815,4,43.57
2025-07-21 18:21:52.083758,-73.92524600443967,40.84558244837208,-73.90609044347492,40.75611046676196,2,41.77
2025-07-04 07:39:52.083786,-73.89415873274169,40.75251419582773,-73.85195644297296,40.79993029460143,4,25.18
2025-06-14 04:22:52.083814,-73.92744598575563,40.81944504561307,-73.89877152427566,40.76063372973482,4,27.02
2025-06-25 18:07:52.083842,-73.93391745309218,40.758220706371176,-73.9385714230002,40.76141399693096,4,14.8
2025-07-01 17:30:52.083870,-73.88484805331977,40.84106765794351,-73.87351990275407,40.844104826003836,3,8.52
2025-07-12 21:08:52.083898,-73.9174074536048,40.796443323622555,-73.88211022749222,40.83726550721761,1,30.8
2025-06-07 10:38:52.083926,-73.89097360611144,40.7637523774817,-73.87270132786945,40.79520865968114,2,9.43
2025-06-26 19:32:52.083954,-73.90667532510284,40.78408156997899,-73.85485579712743,40.84858053208502,3,25.22
2025-06-09 08:08:52.083982,-73.85156485925971,40.76648246753468,-73.8723510697349,40.75001865281707,2,47.32
2025-07-12 01:06:52.084009,-73.93504193573325,40.76705819115571,-73.88886633977833,40.81139794562734,2,47.88
2025-06-18 15:09:52.084038,-73.90354014033642,40.844810832017146,-73.86426910976392,40.81164281773719,2,15.77
2025-07-16 21:01:52.084065,-73.88195433736406,40.79452461122848,-73.88267535606455,40.795744305586986,3,33.09
2025-06-28 00:23:52.084094,-73.91044549161201,40.82888022639054,-73.90918809431741,40.78969479729343,1,26.33
2025-06-24 06:19:52.084121,-73.85253001481293,40.81396055611777,-73.86143802357583,40.79553831354806,2,44.41
2025-07-26 08:50:52.084149,-73.87781123720731,40.81764263623384,-73.92780995392157,40.79149604360797,1,17.21
2025-06-21 19:01:52.084177,-73.88430161424355,40.7631693438472,-73.87853587250913,40.82304924774823,1,5.17
2025-06-10 21:04:52.084205,-73.87429407323889,40.773418444681546,-73.86184365450593,40.763535543497326,4,12.32
2025-06-29 03:04:52.084242,-73.85473513619613,40.828675033515445,-73.87686834802967,40.76976392205911,3,20.73
2025-06-24 00:58:52.084271,-73.85921813470154,40.84707662064748,-73.88027245809462,40.76805182283924,3,19.21
2025-06-01 16:39:52.084300,-73.87757146918736,40.77626756425987,-73.87473617059283,40.776247058512126,4,40.61
2025-07-15 05:19:52.084328,-73.87508383608987,40.777156876475104,-73.90349447516994,40.80252584187816,4,35.63
2025-06-12 11:26:52.084357,-73.9354077925965,40.79728971328109,-73.8625829317843,40.76112087473382,1,18.48
2025-06-06 05:22:52.084385,-73.93972075955074,40.84838403128554,-73.92965635248639,40.83681692953265,2,25.6
2025-07-09 21:12:52.084413,-73.89290954981558,40.776895894582644,-73.93726135839997,40.77973615313085,3,9.3
2025-07-01 05:19:52.084441,-73.94816323630594,40.79069719096343,-73.92144912198815,40.766253798746874,2,45.42
2025-06-08 08:02:52.084473,-73.90176436184484,40.83914800156235,-73.8968422603225,40.81756213095982,2,47.09
2025-07-02 09:08:52.084502,-73.92896504200812,40.75029210326213,-73.89894382045907,40.75380863005993,4,49.09
2025-06-15 18:55:52.084530,-73.91539834323552,40.75397659649886,-73.86794012423235,40.81199685648742,2,44.08
2025-05-30 11:41:52.084559,-73.87241952642071,40.81040716770712,-73.9095431343596,40.81981984306765,1,12.83
2025-06-20 19:24:52.084587,-73.85587624957677,40.840738016471285,-73.90156555737086,40.771491653138675,4,7.08
2025-06-11 19:23:52.084616,-73.94275837278536,40.773885666040194,-73.94866323167406,40.75419640734437,2,31.08
2025-07-04 10:31:52.084644,-73.89657577940235,40.79696417746807,-73.90902607635572,40.78636453589195,4,46.07
2025-06-19 07:20:52.084673,-73.86174665141804,40.795046530165784,-73.88522257670496,40.759859423024196,1,12.98
2025-06-14 13:37:52.084701,-73.94174914655596,40.79729713460955,-73.94844916693734,40.76164778496733,1,5.32
2025-07-23 01:32:52.084730,-73.86754859531032,40.812251969572976,-73.92191180348138,40.775426123144484,2,41.25
2025-07-21 02:03:52.084758,-73.91421986490718,40.79697437629907,-73.92920436407107,40.779546792462675,4,8.46
2025-05-27 12:38:52.084786,-73.91779052977807,40.794746814132246,-73.94580145710904,40.80299703410214,2,23.62
2025-05-25 23:46:52.084815,-73.85225336136853,40.797428842043125,-73.90207399100855,40.8178391885503,2,35.55
2025-05-20 08:55:52.084843,-73.92991409101377,40.80908674412711,-73.9318276706772,40.809277094087015,4,15.66
2025-07-19 03:28:52.084872,-73.88068060591773,40.80370074883513,-73.87569184603686,40.764836033728955,2,8.78
2025-05-27 02:30:52.084900,-73.86785592719902,40.83541359976505,-73.86520721162367,40.767208603245265,1,39.65
2025-06-14 19:32:52.084929,-73.94588165047207,40.75494968534937,-73.89544148173309,40.83787692497929,4,33.36
2025-06-10 13:15:52.084957,-73.88296145416456,40.8333317071473,-73.8518292657479,40.805835231506414,4,49.48
2025-07-07 23:46:52.084985,-73.85484500256447,40.834392461261174,-73.90495214285295,40.83699378328977,4,20.49
2025-07-26 03:16:52.085013,-73.9375780033272,40.778490802153094,-73.89866317897751,40.787154651131985,4,7.78
2025-05-29 11:42:52.085041,-73.8603778697315,40.79628519550158,-73.85107822460422,40.81144000074313,2,38.05
2025-05-25 12:38:52.085069,-73.89052233626231,40.79385384885374,-73.9268451564035,40.80236634160546,2,28.48
2025-07-11 21:53:52.085097,-73.88833954181375,40.771850983435414,-73.85574540603231,40.78191234898205,1,14.59
2025-07-11 19:29:52.085125,-73.88870558251344,40.78967968470863,-73.9457162444881,40.79699153720336,3,40.18
2025-07-19 02:44:52.085152,-73.92011641136627,40.75443877721708,-73.90536131097369,40.800249087682694,3,14.17
2025-05-26 10:37:52.085180,-73.85647981847006,40.77778220727817,-73.9429996487867,40.77007709747567,1,16.73
2025-07-20 09:10:52.085208,-73.85526495373689,40.83166821754507,-73.87707652570865,40.781501037237675,3,9.16
2025-07-10 09:44:52.085263,-73.8874695339786,40.77845623017629,-73.889159106412,40.8291409750507,1,22.97
2025-06-30 09:56:52.085292,-73.87165772740585,40.831820666874826,-73.87933657365325,40.84157882394541,2,23.85
2025-06-05 03:58:52.085322,-73.88877420141189,40.80315994646044,-73.9125519600032,40.78597940935453,4,28.16
2025-05-25 10:08:52.085350,-73.90156015524259,40.83798626773611,-73.91305180659687,40.7806972282209,4,36.9
2025-07-22 03:37:52.085379,-73.88391798817008,40.80747795542644,-73.9454680721039,40.76951971645719,2,45.77
2025-06-06 16:31:52.085496,-73.89469985474081,40.752966822306476,-73.91500550604704,40.817849116865055,4,11.2
2025-06-23 10:42:52.085546,-73.8902524137368,40.81754202075471,-73.8570711597738,40.78230997016664,4,7.45
2025-07-10 11:13:52.085577,-73.87161674465811,40.754485356802356,-73.91207734628196,40.84877495390992,3,5.83
2025-05-30 07:45:52.085607,-73.90190961685511,40.79505970189831,-73.8668632293778,40.78256848020639,2,11.46
2025-06-06 11:06:52.085637,-73.94592458939076,40.84294266944731,-73.86576744952501,40.789413604678266,3,34.61
2025-06-03 08:46:52.085665,-73.93360005190105,40.76652039393379,-73.91267588436207,40.8103334196212,3,37.74
2025-06-26 03:17:52.085694,-73.90613927835105,40.78898723529415,-73.88680113196038,40.83016842931913,4,40.39
2025-07-25 19:16:52.085730,-73.8775173440126,40.82298603088485,-73.94046283977269,40.79695186653456,4,15.97
2025-07-11 19:41:52.085766,-73.89067213516898,40.83822585560949,-73.93963214192658,40.792265603378894,2,18.77
2025-06-24 10:06:52.085794,-73.88497058141266,40.81709430047425,-73.94513423363384,40.84956378335948,4,26.74
2025-06-21 21:55:52.085823,-73.90207210714237,40.77581732541912,-73.8918984906625,40.751049364113996,4,7.84
2025-06-29 17:37:52.085852,-73.88842579780578,40.81746078529162,-73.90739290223739,40.839506528885124,2,32.5
2025-06-13 05:22:52.085881,-73.91709825621854,40.77967276411041,-73.89519676433358,40.764914082593975,4,49.27
2025-05-23 05:13:52.085909,-73.90298174073034,40.82184292298187,-73.89789268094917,40.82859252762089,3,21.24
2025-05-26 04:00:52.085938,-73.87557209344051,40.845403312758506,-73.91497970089092,40.81179315598463,2,38.88
2025-07-13 15:13:52.085965,-73.86281672210269,40.82213934511063,-73.88225265851766,40.78418472854981,4,27.5
2025-05-29 21:58:52.085993,-73.90663446660436,40.836288050291245,-73.87414981190837,40.8373874955521,1,10.75
2025-05-26 16:46:52.086022,-73.94563383422927,40.75021038431759,-73.94853717411223,40.751290722798096,2,31.2
2025-06-18 21:25:52.086050,-73.93383274558532,40.82175721247316,-73.92927577002311,40.772669065207495,2,18.49
2025-07-08 03:36:52.086078,-73.94791388607085,40.832958755686526,-73.87867641319167,40.806689279624955,1,6.55
2025-07-07 05:23:52.086118,-73.88467369807627,40.75405587375447,-73.91133798273663,40.78515422600497,4,33.57
2025-07-17 06:51:52.086147,-73.91676853746449,40.837159772728825,-73.88375160530585,40.811037749531835,4,43.65
2025-06-27 11:10:52.086175,-73.89575213642807,40.775669422831,-73.91530373402655,40.75241101934087,2,20.51
2025-07-08 12:26:52.086203,-73.90067231532163,40.81652921019781,-73.91092448476704,40.76164589304817,2,22.56
2025-05-30 00:53:52.086231,-73.94184735104476,40.83003548790234,-73.93413211263103,40.762709624021845,4,45.1
2025-05-24 03:06:52.086264,-73.90967386388762,40.816266451305935,-73.92417689803338,40.7689283645916,4,41.61
2025-06-16 16:44:52.086293,-73.92794388750777,40.75922847920732,-73.88945882424925,40.79593314408005,3,37.17
2025-06-28 21:56:52.086320,-73.90816002113324,40.809632151886035,-73.90668368886848,40.825212869954356,2,16.2
2025-07-01 02:58:52.086348,-73.92964217196578,40.80495836567221,-73.87256973170554,40.84055388379289,2,45.96
2025-07-25 22:54:52.086376,-73.86595475937231,40.84003212680743,-73.86474150450617,40.833537253028425,1,11.95
2025-05-24 11:51:52.086403,-73.93258066634218,40.79042397296442,-73.89583535817833,40.76968878717757,3,33.2
2025-07-01 22:29:52.086431,-73.85392194485131,40.7821081097087,-73.8741732707944,40.79411505522307,4,6.3
2025-05-25 19:59:52.086459,-73.90840926338531,40.824985076443646,-73.91930954868054,40.769941159775854,3,33.97
2025-07-13 01:48:52.086486,-73.8653754707981,40.79126753260834,-73.90850287846,40.77644718166672,4,17.47
2025-07-02 20:40:52.086513,-73.88712351817941,40.81460961750051,-73.87872223237832,40.80035469815119,4,25.24
2025-06-06 18:54:52.086541,-73.87646497013343,40.81464500901246,-73.9113788007183,40.75681090247235,3,20.54
2025-07-08 06:28:52.086569,-73.87322761119333,40.83880390643601,-73.8911495064841,40.771817432959324,2,12.77
2025-07-09 07:29:52.086596,-73.8995155118107,40.80986924023191,-73.93146272209175,40.84353781613071,4,32.99
2025-06-18 14:09:52.086624,-73.89566994766368,40.8002153609962,-73.89002286850295,40.79661162926585,3,44.69
2025-05-22 19:04:52.086652,-73.89860041321913,40.76388713263965,-73.86384862927731,40.79453865259779,1,48.16
2025-05-22 10:12:52.086679,-73.891194162191,40.76157376066787,-73.86313603601766,40.75145671547513,3,13.66
2025-07-16 02:53:52.086707,-73.94706055542436,40.765432156528306,-73.87756555936704,40.77473997470584,1,37.28
2025-06-25 23:36:52.086734,-73.9104484830151,40.76718484813271,-73.87542466209239,40.83662924359822,4,34.9
2025-05-28 00:30:52.086762,-73.88938112864389,40.813787709266364,-73.89420725548493,40.76646284282587,3,20.45
2025-07-23 13:50:52.086789,-73.89022764347442,40.824098125027454,-73.89153319098342,40.79151249395347,3,5.86
2025-05-27 14:49:52.086817,-73.87070439053944,40.80299915229264,-73.93663494185896,40.7514330905867,1,36.04
2025-07-20 07:43:52.086844,-73.88449906611679,40.83290177325455,-73.90561408115788,40.797833548167056,3,47.55
2025-07-24 07:09:52.086872,-73.85078666836594,40.849126322673364,-73.90492237161136,40.752102110672624,3,33.45
2025-07-05 19:03:52.086900,-73.92161454713914,40.83200126291194,-73.85415021643323,40.83196095530658,4,24.59
2025-06-18 03:27:52.086928,-73.91408489703338,40.819488237367594,-73.90689131373767,40.83248537674871,3,28.63
2025-06-16 17:39:52.086955,-73.91161528481322,40.80324926994371,-73.89506573550973,40.82877421883024,2,13.98
2025-07-17 18:22:52.086982,-73.90341871929797,40.79488530716747,-73.8966748600721,40.77833640688911,1,38.77
2025-07-09 04:28:52.087010,-73.86640019362189,40.75843923805446,-73.88632382829557,40.83372372182218,3,38.59
2025-06-27 11:14:52.087053,-73.92642079060408,40.78993687483947,-73.87517671686682,40.80429981326053,1,11.55
2025-06-27 01:40:52.087081,-73.87239997929646,40.841013463678216,-73.92749581238292,40.7873808108867,1,44.51
2025-06-20 14:34:52.087109,-73.90946898169143,40.83080226299066,-73.89712755809016,40.81253299597042,1,17.11
2025-06-29 14:00:52.087137,-73.8898144616338,40.77160513650117,-73.8674082292684,40.751234104606034,3,49.2
2025-06-01 03:59:52.087165,-73.88674594667737,40.79666077846972,-73.90368852861626,40.76429608776007,3,22.23
2025-06-14 01:49:52.087192,-73.91271513628111,40.831672320255855,-73.92215424536265,40.824229353817024,1,13.0
2025-06-11 00:18:52.087220,-73.89873847947942,40.756738455478555,-73.88452909246438,40.77441616087162,2,20.83
2025-05-18 18:20:52.087248,-73.90869688253524,40.788739258566864,-73.86762326042009,40.80980091173287,1,24.81
2025-05-18 13:03:52.087279,-73.94308672138133,40.8351841236874,-73.94368597070726,40.7885102602823,2,8.12
2025-07-07 10:02:52.087307,-73.90628346111832,40.79038978641701,-73.87232095165928,40.83548057787993,1,31.02
2025-07-10 05:38:52.087335,-73.94026066074464,40.75776146447314,-73.86783520670383,40.845241530599665,4,31.89
2025-07-03 13:07:52.087362,-73.90949792009197,40.80425343685322,-73.90384770724114,40.83835647283702,1,38.25
2025-05-30 08:10:52.087390,-73.89070816001683,40.836174249491826,-73.85166943431815,40.77706199946936,1,6.31
2025-06-09 21:37:52.087418,-73.89205851006565,40.80902855429532,-73.87132916592927,40.76941628690461,3,29.36
2025-07-01 14:23:52.087446,-73.88373787209918,40.77262791082142,-73.87263374351043,40.797443489362074,2,7.38
2025-07-11 02:38:52.087473,-73.94047384920454,40.78842396201374,-73.8752161425588,40.750733415083616,4,36.55
2025-07-02 19:58:52.087501,-73.88478767544696,40.79501233611819,-73.93493918967818,40.75258093928632,2,7.51
2025-07-12 14:19:52.087528,-73.91878519433035,40.80792663538205,-73.9282769113547,40.8053290639623,4,46.03
2025-05-23 06:13:52.087555,-73.91009540538629,40.82593510257526,-73.90360098685356,40.80204494041653,1,36.59
2025-05-23 00:22:52.087583,-73.86420137460773,40.759887361764065,-73.92359956500405,40.84945819890353,3,27.83
2025-06-14 01:36:52.087610,-73.94909695958705,40.838965203301754,-73.9084759027666,40.77018418353637,3,24.87
2025-06-03 17:19:52.087638,-73.89115873666594,40.751230970301606,-73.86115358900771,40.77581039291605,2,10.88
2025-07-11 18:46:52.087666,-73.89012860198999,40.787005233467426,-73.86756731081208,40.76135406423263,3,18.09
2025-05-24 10:16:52.087693,-73.91033402236565,40.75274203099727,-73.88699601215201,40.84175430096538,2,44.1
2025-07-05 19:04:52.087721,-73.92629721428916,40.78929742253453,-73.8641879605749,40.82778112444584,2,45.7
2025-07-17 06:15:52.087748,-73.92653259617384,40.80258125988733,-73.87162276109828,40.832233911145686,4,5.03
2025-06-07 01:32:52.087776,-73.86162903303392,40.80116813865815,-73.90710150681592,40.84027637879645,2,31.74
2025-07-14 14:58:52.087804,-73.90579756262171,40.766562834702825,-73.929893484795,40.802489998672584,4,37.37
2025-06-20 09:30:52.087831,-73.91691106370108,40.81457405100956,-73.89857989599906,40.79511931914507,3,32.84
2025-06-30 04:45:52.087859,-73.90512224261687,40.75447784505047,-73.87637711174715,40.78303914736656,2,8.68
2025-06-20 07:40:52.087887,-73.88306095985406,40.82619068201324,-73.90635804012705,40.808921461434785,2,14.8
2025-06-20 06:02:52.087915,-73.93542434317553,40.84466444339935,-73.8833228090216,40.79542783967898,1,16.27
2025-06-09 01:12:52.087942,-73.90505661647863,40.78397688271511,-73.9405672573709,40.79515655866056,2,42.43
2025-07-13 14:51:52.087970,-73.89121156288897,40.801723938171435,-73.87519952636286,40.84369278637311,2,25.84
2025-06-28 02:28:52.087997,-73.85514166451486,40.787891027805884,-73.8687286380107,40.84840315142791,1,26.91
2025-07-09 20:34:52.088025,-73.92474722179246,40.75067103903041,-73.87931621442195,40.829648438932956,1,47.07
2025-07-21 22:24:52.088053,-73.91407492520838,40.78858745028951,-73.85327364124737,40.825675809024695,3,33.67
2025-06-02 02:39:52.088080,-73.91206414100776,40.829172025926134,-73.86733479425394,40.81805581617791,2,45.44
2025-05-18 16:01:52.088107,-73.88944618423551,40.809598884218346,-73.85969062721234,40.76660748523335,3,25.54
2025-07-19 06:03:52.088135,-73.91432679469601,40.760125991461514,-73.85664289165423,40.755910582087566,3,11.72
